url_detail_id,scrapped_day,title,opening_date,closing_date,source,is_alert,location,tipo,reference,organization
https://www.ungm.org/Public/Notice/198630,25/04/2023,INVITATION TO BID - Provision of Gas Analyzers for Bamboo project,25-Apr-2023,22-May-2023 15:00 (GMT 2.00),ungm,False,China,Invitation to bid,ITB - 2302-23,
https://www.ungm.org/Public/Notice/198629,25/04/2023,"ACHAT ET INSTALLATION DES EQUIPEMENTS PHOTOVOLTAÏQUES ET POMPES SOLAIRES POUR LâIRRIGATION COLLINAIRE DES SITES CERU ET MAGO, RESPECTIVEMENT DANS LES COMMUNES KIRUNDO ET BUSONI DE LA PROVINCE KIRUNDO-PHASE FINALE",25-Apr-2023,22-May-2023 23:59 (GMT 2.00),ungm,False,Burundi,Invitation to bid,2023/FRBDI/FRBDI/121811,
https://www.ungm.org/Public/Notice/198650,25/04/2023,Electronic â Community Health Information System (e-CHIS) in Madagascar,25-Apr-2023,14-May-2023 23:59 (GMT 3.00),ungm,True,Madagascar,Request for proposal,LRPS MADA 2023 9182269,
https://www.ungm.org/Public/Notice/198624,25/04/2023,GCP/LAO/030/ROK: Procure the three types of fruit trees for beneficiaries in Attapeu Province under KOICA Project,25-Apr-2023,09-May-2023 17:00 (GMT 7.00),ungm,False,Lao People's Democratic Republic,Request for quotation,2023/FALAO/FALAO/121794,
https://www.ungm.org/Public/Notice/198619,25/04/2023,Supply of Sharps Containers and Examination Gloves to National Malaria Elimination Programme (NMEP) of the Federal Ministry of Health of Nigeria,25-Apr-2023,10-May-2023 15:00 (GMT 0.00),ungm,True,Nigeria,Invitation to bid,ITB/2023/46485,
https://www.ungm.org/Public/Notice/198605,25/04/2023,Servicio de Traslado terrestre y acuático de materiales y personal en Región Caribe Sur de Nicaragua mediante un Acuerdo de Oferta Abierta (BPA),25-Apr-2023,05-May-2023 22:00 (GMT 0.00),ungm,False,Multiple destinations,Request for quotation,RFQ/2023/46509,
https://www.ungm.org/Public/Notice/198648,25/04/2023,UHPLC-MS/MS and Accessories for Pakistan,25-Apr-2023,31-May-2023 17:00 (GMT 2.00),ungm,False,Pakistan,Request for proposal,625049-DD,
https://www.ungm.org/Public/Notice/198718,25/04/2023,INVITATION TO BID: No. ITB/2023/001 FOR THE ESTABLISHMENT OF A FRAME AGREEMENT FOR THE SUPPLY OF SECURITY PAPER,25-Apr-2023,30-May-2023 23:59 (GMT 2.00),ungm,False,Multiple destinations,Invitation to bid,ITB/2023/001,
https://www.ungm.org/Public/Notice/198606,25/04/2023,Rental of office space for IOM Lebanon,25-Apr-2023,19-May-2023 16:00 (GMT 3.00),ungm,False,Lebanon,Request for quotation,RFQPROC# 2023-0383,
https://www.ungm.org/Public/Notice/198616,25/04/2023,LTA for Supply of Lumbers / Timbers to Marshall islands,25-Apr-2023,23-May-2023 20:38 (GMT -4.00),ungm,False,Marshall Islands,Invitation to bid,UNDP-FJI-00127,
